experiment_id,problem_size,uncertainty_set,radius_p,method,por_percent,worst_protection_percent,var_reduction_percent,nominal_mean,robust_mean,nominal_worst,robust_worst,nominal_std,robust_std
72,20,L1Ball,0.2,scenario,-0.00019387464842124394,9.641868053241702e-06,1.0588202790602395,581473.6113773092,581474.7387072289,581444.4386489025,581444.494711008,14.043889320824377,13.895189772726713
72,20,L1Ball,0.2,drpg,-0.00011043046928981603,-4.2791280424752135e-05,1.4060090519423374,581473.6113773092,581474.253501347,581444.4386489025,581444.1898413822,14.043889320824377,13.846430965728823
73,20,LinfBox,0.1,scenario,0.0001348988909819906,1.5677575711636867e-05,1.0395286574837288,602959.507422456,602958.6940367675,602917.1414710796,602917.2359938709,19.729925436803374,19.52482720778763
73,20,LinfBox,0.1,drpg,0.0002332710123375176,-6.30493124861214e-05,1.2509654095463272,602959.507422456,602958.1008927091,602917.1414710796,602916.761335967,19.729925436803374,19.48311089425968
74,20,LinfBox,0.1,scenario,0.0002129364984488791,6.834823237704998e-05,-1.5814028801963642,599234.1333214728,599232.8573332918,599156.6017968985,599157.011309845,35.5101533331822,36.07171192075529
74,20,LinfBox,0.1,drpg,0.00027366892912155413,2.1893010332513154e-05,-1.4879404451716718,599234.1333214728,599232.4934038372,599156.6017968985,599156.7329703153,35.5101533331822,36.0385232667691
75,20,LinfBox,0.1,scenario,0.00012285638985509712,2.3155520775250266e-05,-0.30955579993015847,581474.4457666188,581473.7313881068,581453.3867690415,581453.5214076013,12.190232169539462,12.227967740245223
75,20,LinfBox,0.1,drpg,0.00016631246628810505,9.916567348385947e-07,-0.04367856811626965,581474.4457666188,581473.4787021272,581453.3867690415,581453.3925350632,12.190232169539462,12.195556688401165
76,20,LinfBox,0.15,scenario,-6.068394516818424e-05,5.079572175540779e-05,-4.039034543472558,602959.8786004551,602960.2445002972,602896.2664914436,602896.5727369536,28.669520833563546,29.82749268347924
76,20,LinfBox,0.15,drpg,0.00013964745092225633,-0.0001042329977071587,-3.70088946774448,602959.8786004551,602959.0365823546,602896.2664914436,602895.638074592,28.669520833563546,29.73054811054571
77,20,LinfBox,0.15,scenario,-0.00030380510563528577,5.924382273448092e-05,1.7446537203422126,599231.0509527564,599232.8714472838,599117.664442071,599118.0193822781,55.12720940819429,54.165430498333386
77,20,LinfBox,0.15,drpg,-0.0001804400444875183,-3.249033056726152e-05,1.870126961710638,599231.0509527564,599232.1322055314,599117.664442071,599117.4697867613,55.12720940819429,54.096260601812965
78,20,LinfBox,0.15,scenario,-0.0001516997016499739,3.0086126203771703e-05,-1.5832126402985127,581473.1898472651,581474.0719403593,581443.0424380017,581443.2173716893,18.003692388337544,18.288729121950166
78,20,LinfBox,0.15,drpg,-6.157801718398439e-05,-1.2651179533979461e-05,-1.1883654789179672,581473.1898472651,581473.5479069259,581443.0424380017,581442.9688785985,18.003692388337544,18.21764205361113
79,20,LinfBox,0.2,scenario,-0.00038250230925858066,0.00013126878451222719,1.3338474555133426,602959.176133636,602961.4824664086,602875.3520840036,602876.1434711504,39.70656108340737,39.17693612872449
79,20,LinfBox,0.2,drpg,-7.350100498119593e-05,-9.570703111743953e-05,1.7700703061735275,602959.176133636,602959.6193146901,602875.3520840036,602874.7750899028,39.70656108340737,39.003727036067325
80,20,LinfBox,0.2,scenario,9.999971746673995e-05,4.138251042491024e-05,2.1847126621331667,599229.896204007,599229.2969758038,599079.5328240492,599079.7807381994,73.84339214408081,72.23012620576043
80,20,LinfBox,0.2,drpg,0.00029099691806913115,-9.4022245467631e-05,2.3518492038675785,599229.896204007,599228.1524634769,599079.5328240492,599078.9695560203,73.84339214408081,72.10670691383143
81,20,LinfBox,0.2,scenario,-8.973900507967166e-05,7.12378616998808e-05,0.3374474128500585,581473.5046640418,581474.0264725797,581432.5682823089,581432.9824824377,24.444513353362236,24.362025975467528
81,20,LinfBox,0.2,drpg,5.546803969540962e-05,1.1361499954335518e-05,0.8283909144184878,581473.5046640418,581473.1821320874,581432.5682823089,581432.6343417699,24.444513353362236,24.24201722566917
